first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student3568;student5154;Original-Original;Both;z5z1;Both;28.82736156351792
student1583;student1531;Original-Original;Both;z5z1;Both;28.807339449541285
student8412;student1547;Original-Original;Both;z5z1;Both;28.799999999999997
student6516;student9443;Original-Original;Both;z5z1;Both;28.7292817679558
student1583;student5287;Original-Original;Both;z5z1;Both;28.698553948832036
student1583;student2664;Original-Original;Both;z5z1;Both;28.46079380445305
student4167;student1551;Original-Original;Both;z5z1;Both;28.415300546448087
student9443;student2664;Original-Original;Both;z5z1;Both;28.37249782419495
student8412;student2371;Original-Original;Both;z5z1;Both;28.33178005591799
student4628;student1531;Original-Original;Both;z5z1;Both;28.284671532846716
student6516;student1597;Original-Original;Both;z5z1;Both;27.77292576419214
student4167;student4110;Original-Original;Both;z5z1;Both;27.741935483870968
student8789;student3867;Original-Original;Both;z5z1;Both;27.73109243697479
student6267;student8006;Original-Original;Both;z5z1;Both;27.671755725190838
student8665;student1583;Original-Original;Both;z5z1;Both;27.621483375959077
student6267;student4412;Original-Original;Both;z5z1;Both;27.591706539074963
student1547;student8006;Original-Original;Both;z5z1;Both;27.524752475247528
student8665;student8789;Original-Original;Both;z5z1;Both;27.397260273972602
student1551;student1424;Original-Original;Both;z5z1;Both;27.374872318692546
student8886;student8288;Original-Original;Both;z5z1;Both;27.322404371584703
student1547;student1531;Original-Original;Both;z5z1;Both;27.177700348432055
student6267;student1424;Original-Original;Both;z5z1;Both;27.137546468401485
student6774;student2371;Original-Original;Both;z5z1;Both;26.97201017811705
student3568;student3485;Original-Original;Both;z5z1;Both;26.942148760330582
student7255;student9451;Original-Original;Both;z5z1;Both;26.791277258566975
student6267;student5170;Original-Original;Both;z5z1;Both;26.700251889168765
student1547;student4011;Original-Original;Both;z5z1;Both;26.694473409801876
student5381;student2035;Original-Original;Both;z5z1;Both;26.666666666666668
student2267;student3485;Original-Original;Both;z5z1;Both;26.556016597510375
student1583;student8288;Original-Original;Both;z5z1;Both;26.487845766974015
student9443;student5536;Original-Original;Both;z5z1;Both;26.473099914602905
student4628;student1579;Original-Original;Both;z5z1;Both;26.439232409381663
student1583;student1424;Original-Original;Both;z5z1;Both;26.418988648090814
student5287;student5829;Original-Original;Both;z5z1;Both;26.404995539696703
student2664;student2371;Original-Original;Both;z5z1;Both;26.323987538940806
gpt5-student8886;student8886;Plag-Original;Both;z5z1;Both;26.32375189107413
student1583;student3568;Original-Original;Both;z5z1;Both;26.272912423625254
student1220;student6516;Original-Original;Both;z5z1;Both;26.108998732572875
student3867;student8006;Original-Original;Both;z5z1;Both;26.10294117647059
student5381;student7255;Original-Original;Both;z5z1;Both;26.033057851239672
student2664;student5829;Original-Original;Both;z5z1;Both;26.031746031746035
student8560;student3485;Original-Original;Both;z5z1;Both;25.996810207336523
gpt5-student9443;student9443;Plag-Original;Both;z5z1;Both;25.99179206566348
student1220;student9443;Original-Original;Both;z5z1;Both;25.982532751091703
student8886;student1597;Original-Original;Both;z5z1;Both;25.92885375494071
student2267;student2371;Original-Original;Both;z5z1;Both;25.848142164781905
student6267;student1531;Original-Original;Both;z5z1;Both;25.833333333333336
student6516;student8006;Original-Original;Both;z5z1;Both;25.77873254564984
student3568;student8560;Original-Original;Both;z5z1;Both;25.70951585976628
student3568;student8118;Original-Original;Both;z5z1;Both;25.70212765957447
student7255;student8789;Original-Original;Both;z5z1;Both;25.683060109289617
student1583;student8006;Original-Original;Both;z5z1;Both;25.6627783669141
student1547;student3350;Original-Original;Both;z5z1;Both;25.650916104146575
student1424;student1597;Original-Original;Both;z5z1;Both;25.58667676003028
student9160;student8886;Original-Original;Both;z5z1;Both;25.506072874493928
student8665;student6516;Original-Original;Both;z5z1;Both;25.38860103626943
student4100;student1531;Original-Original;Both;z5z1;Both;25.37980339588919
student7255;student1220;Original-Original;Both;z5z1;Both;25.27777777777778
student6410;student1531;Original-Original;Both;z5z1;Both;25.25019245573518
student4011;student2664;Original-Original;Both;z5z1;Both;25.198237885462554
student8412;student6267;Original-Original;Both;z5z1;Both;25.193370165745854
student8006;student2664;Original-Original;Both;z5z1;Both;25.17123287671233
student1583;student4100;Original-Original;Both;z5z1;Both;25.152625152625152
student4167;student7255;Original-Original;Both;z5z1;Both;25.05694760820046
student7255;student7888;Original-Original;Both;z5z1;Both;25.0
student2267;student5170;Original-Original;Both;z5z1;Both;24.899598393574294
student8886;student8118;Original-Original;Both;z5z1;Both;24.885635864592864
student8006;student5154;Original-Original;Both;z5z1;Both;24.853064651553318
student6516;student1547;Original-Original;Both;z5z1;Both;24.71131639722864
student5287;student8560;Original-Original;Both;z5z1;Both;24.680073126142595
gpt14-student9443;student9443;Plag-Original;Both;z5z1;Both;24.605678233438486
student1583;student4412;Original-Original;Both;z5z1;Both;24.601769911504427
student4110;student4628;Original-Original;Both;z5z1;Both;24.55573505654281
student2371;student1597;Original-Original;Both;z5z1;Both;24.546722454672246
gpt4-student4011;student4011;Plag-Original;Both;z5z1;Both;24.52504317789292
student4011;student9443;Original-Original;Both;z5z1;Both;24.5136186770428
student1424;student5961;Original-Original;Both;z5z1;Both;24.512987012987015
student1220;student8886;Original-Original;Both;z5z1;Both;24.4988864142539
student3594;student2421;Original-Original;Both;z5z1;Both;24.489795918367346
student5381;student8412;Original-Original;Both;z5z1;Both;24.444444444444443
student6790;student3568;Original-Original;Both;z5z1;Both;24.422442244224424
student1583;student5154;Original-Original;Both;z5z1;Both;24.417520969245107
student1547;student8886;Original-Original;Both;z5z1;Both;24.41025641025641
student8665;student1424;Original-Original;Both;z5z1;Both;24.406047516198704
student7255;student1531;Original-Original;Both;z5z1;Both;24.385447394296953
student8789;student1551;Original-Original;Both;z5z1;Both;24.384525205158265
student4011;student1597;Original-Original;Both;z5z1;Both;24.3436754176611
student8705;student8886;Original-Original;Both;z5z1;Both;24.310520939734424
student6516;student1583;Original-Original;Both;z5z1;Both;24.25
student9443;student5829;Original-Original;Both;z5z1;Both;24.247635425623386
student8560;student1597;Original-Original;Both;z5z1;Both;24.194702934860416
student1583;student4011;Original-Original;Both;z5z1;Both;24.161073825503358
student5287;student1424;Original-Original;Both;z5z1;Both;24.137931034482758
student4011;student5170;Original-Original;Both;z5z1;Both;24.123182207014544
student1424;student8560;Original-Original;Both;z5z1;Both;24.047417442845045
student1424;student3568;Original-Original;Both;z5z1;Both;23.922603342128408
student8705;student9443;Original-Original;Both;z5z1;Both;23.91304347826087
student1579;student3568;Original-Original;Both;z5z1;Both;23.883318140382862
student4100;student8560;Original-Original;Both;z5z1;Both;23.791102514506772
student4628;student1424;Original-Original;Both;z5z1;Both;23.756345177664976
student9451;student3350;Original-Original;Both;z5z1;Both;23.728813559322035
student8085;student9081;Original-Original;Both;z5z1;Both;23.726114649681527
student3568;student2371;Original-Original;Both;z5z1;Both;23.69057211925866
student7888;student4412;Original-Original;Both;z5z1;Both;23.67549668874172
student2267;student8118;Original-Original;Both;z5z1;Both;23.659574468085108
student7255;student6516;Original-Original;Both;z5z1;Both;23.56241234221599
student9160;student8560;Original-Original;Both;z5z1;Both;23.475046210720887
student1220;student8789;Original-Original;Both;z5z1;Both;23.4718826405868
student8412;student4100;Original-Original;Both;z5z1;Both;23.42786683107275
student8006;student3568;Original-Original;Both;z5z1;Both;23.423423423423422
gpt8-student9443;student9443;Plag-Original;Both;z5z1;Both;23.42064714946071
student8886;student6410;Original-Original;Both;z5z1;Both;23.42007434944238
gpt7-student4011;student4011;Plag-Original;Both;z5z1;Both;23.393739703459637
student1547;student2664;Original-Original;Both;z5z1;Both;23.390752493200363
student5381;student4110;Original-Original;Both;z5z1;Both;23.36182336182336
student5381;student9451;Original-Original;Both;z5z1;Both;23.333333333333332
student3568;student5829;Original-Original;Both;z5z1;Both;23.3278955954323
student5287;student6267;Original-Original;Both;z5z1;Both;23.3201581027668
student8789;student8288;Original-Original;Both;z5z1;Both;23.319148936170212
student6363;student8886;Original-Original;Both;z5z1;Both;23.17948717948718
student1551;student1547;Original-Original;Both;z5z1;Both;23.16258351893096
student8412;student6774;Original-Original;Both;z5z1;Both;23.160173160173162
student1220;student6267;Original-Original;Both;z5z1;Both;23.085460599334073
student8886;student8560;Original-Original;Both;z5z1;Both;23.070097604259097
student1579;student2267;Original-Original;Both;z5z1;Both;23.06993642143506
student9443;student2371;Original-Original;Both;z5z1;Both;23.063973063973066
student8789;student4628;Original-Original;Both;z5z1;Both;23.013048635824436
student6516;student2664;Original-Original;Both;z5z1;Both;22.979552093476144
student4100;student8085;Original-Original;Both;z5z1;Both;22.972972972972975
student2664;student5170;Original-Original;Both;z5z1;Both;22.96577946768061
student8412;student5287;Original-Original;Both;z5z1;Both;22.965440356744704
student8412;student2664;Original-Original;Both;z5z1;Both;22.8515625
student5287;student8118;Original-Original;Both;z5z1;Both;22.841726618705035
student9160;student8705;Original-Original;Both;z5z1;Both;22.810590631364562
student5287;student9443;Original-Original;Both;z5z1;Both;22.807017543859647
student9160;student8118;Original-Original;Both;z5z1;Both;22.794117647058822
student5287;student2371;Original-Original;Both;z5z1;Both;22.793487574978577
student9451;student6410;Original-Original;Both;z5z1;Both;22.737306843267106
student8665;student2664;Original-Original;Both;z5z1;Both;22.731804586241275
student7255;student8412;Original-Original;Both;z5z1;Both;22.62569832402235
student4110;student1220;Original-Original;Both;z5z1;Both;22.564102564102566
student1583;student5829;Original-Original;Both;z5z1;Both;22.55924170616114
student8665;student1551;Original-Original;Both;z5z1;Both;22.55639097744361
student9160;student2664;Original-Original;Both;z5z1;Both;22.421524663677133
student6267;student1597;Original-Original;Both;z5z1;Both;22.308892355694226
student6267;student5154;Original-Original;Both;z5z1;Both;22.259983007646557
student8886;student5829;Original-Original;Both;z5z1;Both;22.202797202797203
student1597;student8288;Original-Original;Both;z5z1;Both;22.17948717948718
student4628;student5154;Original-Original;Both;z5z1;Both;22.160664819944596
student5287;student3568;Original-Original;Both;z5z1;Both;22.138126773888363
student4628;student6267;Original-Original;Both;z5z1;Both;22.127659574468083
student6363;student8085;Original-Original;Both;z5z1;Both;22.12230215827338
student4167;student1547;Original-Original;Both;z5z1;Both;22.107081174438687
student1220;student4100;Original-Original;Both;z5z1;Both;22.031823745410037
student8789;student8886;Original-Original;Both;z5z1;Both;21.980413492927095
student8412;student4628;Original-Original;Both;z5z1;Both;21.951219512195124
student8412;student1583;Original-Original;Both;z5z1;Both;21.94513715710723
student6363;student2664;Original-Original;Both;z5z1;Both;21.944692239072257
student4100;student5829;Original-Original;Both;z5z1;Both;21.930646672914715
student2035;student4016;Original-Original;Both;z5z1;Both;21.91780821917808
student4100;student9160;Original-Original;Both;z5z1;Both;21.875
student3485;student4412;Original-Original;Both;z5z1;Both;21.8475073313783
student9160;student8288;Original-Original;Both;z5z1;Both;21.838177533385704
student8705;student3568;Original-Original;Both;z5z1;Both;21.828358208955223
student9451;student1583;Original-Original;Both;z5z1;Both;21.828103683492497
student5170;student1597;Original-Original;Both;z5z1;Both;21.763085399449036
student8886;student3568;Original-Original;Both;z5z1;Both;21.682242990654206
student1551;student6774;Original-Original;Both;z5z1;Both;21.627188465499486
student8412;student8789;Original-Original;Both;z5z1;Both;21.62162162162162
student1220;student5287;Original-Original;Both;z5z1;Both;21.555555555555557
student2035;student9160;Original-Original;Both;z5z1;Both;21.50537634408602
student8665;student6267;Original-Original;Both;z5z1;Both;21.49321266968326
student1220;student8288;Original-Original;Both;z5z1;Both;21.47083685545224
student4628;student2267;Original-Original;Both;z5z1;Both;21.435793731041457
