first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm16;subm25;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm25;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm26;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm26;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm58;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm62;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm20;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm16;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm98;subm20;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm98;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm24;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm24;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm38;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm38;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm33;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm33;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm33;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm33;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm33;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm33;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm48;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm40;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm55;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm67;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm70;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm34;subm13;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm48;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm69;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm48;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm85;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm48;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm48;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm40;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm69;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm40;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm85;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm40;subm13;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;gpt1-subm7;Plag-Original;TSN;Progpedia56;TSN;0.0
subm55;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm63;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm98;subm58;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm69;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm70;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm85;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm55;subm13;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm56;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm67;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm69;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm69;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm67;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm62;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm98;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm62;Original-Original;TSN;Progpedia56;TSN;0.0
subm63;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm67;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm16;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm98;subm63;Original-Original;TSN;Progpedia56;TSN;0.0
subm63;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm67;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm85;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm65;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm67;Original-Original;TSN;Progpedia56;TSN;0.0
subm67;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm67;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm67;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm85;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm74;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm74;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm16;subm1;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm85;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm70;subm13;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm16;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm7;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm7;Original-Original;TSN;Progpedia56;TSN;0.0
subm85;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm5;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm5;Original-Original;TSN;Progpedia56;TSN;0.0
subm85;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm98;Original-Original;TSN;Progpedia56;TSN;0.0
subm9;subm11;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm9;Original-Original;TSN;Progpedia56;TSN;0.0
subm13;subm16;Original-Original;TSN;Progpedia56;TSN;0.0
