first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm147;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm0;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm147;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm147;Original-Original;Base;Progpedia19;Base;0.0
subm13;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm13;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm156;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm198;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm116;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm31;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm33;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm201;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm5;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm183;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm135;Original-Original;Base;Progpedia19;Base;0.0
subm100;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm196;Original-Original;Base;Progpedia19;Base;0.0
subm116;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm129;Original-Original;Base;Progpedia19;Base;0.0
subm44;subm188;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm40;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm135;Original-Original;Base;Progpedia19;Base;0.0
subm188;subm136;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm135;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm136;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm130;subm109;Original-Original;Base;Progpedia19;Base;0.0
subm31;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm33;subm115;Original-Original;Base;Progpedia19;Base;0.0
subm0;subm115;Original-Original;Base;Progpedia19;Base;0.0
