first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm85;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm85;Original-Original;Base;Progpedia56;Base;0.0
subm85;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm85;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm16;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm16;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm67;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm13;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm13;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm25;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm58;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm58;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm24;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm63;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm11;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm26;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm69;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm70;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm38;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm55;subm1;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm55;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm5;Original-Original;Base;Progpedia56;Base;0.0
subm56;subm74;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm7;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm26;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm69;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm62;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm63;Original-Original;Base;Progpedia56;Base;0.0
subm98;subm20;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm38;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm33;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm34;subm98;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm7;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm24;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm25;Original-Original;Base;Progpedia56;Base;0.0
subm67;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm9;subm65;Original-Original;Base;Progpedia56;Base;0.0
subm70;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm5;subm9;Original-Original;Base;Progpedia56;Base;0.0
subm74;subm9;Original-Original;Base;Progpedia56;Base;0.0
