first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student1547;student8006;Original-Original;TSN;z5z1;TSN;20.622568093385212
student2371;student1597;Original-Original;TSN;z5z1;TSN;20.60857538035961
student1551;student1547;Original-Original;TSN;z5z1;TSN;20.52401746724891
student6267;student5154;Original-Original;TSN;z5z1;TSN;20.521446593776282
student3594;student2421;Original-Original;TSN;z5z1;TSN;20.51282051282051
student6516;student8886;Original-Original;TSN;z5z1;TSN;20.42175360710322
student8006;student2371;Original-Original;TSN;z5z1;TSN;20.39151712887439
student1547;student4011;Original-Original;TSN;z5z1;TSN;20.345879959308242
student2664;student5170;Original-Original;TSN;z5z1;TSN;20.303030303030305
student8006;student3568;Original-Original;TSN;z5z1;TSN;20.266666666666666
student4167;student6516;Original-Original;TSN;z5z1;TSN;20.19417475728155
student1579;student2267;Original-Original;TSN;z5z1;TSN;20.18018018018018
student7255;student6516;Original-Original;TSN;z5z1;TSN;20.110192837465565
student6516;student2267;Original-Original;TSN;z5z1;TSN;20.102564102564102
student8665;student1583;Original-Original;TSN;z5z1;TSN;20.075282308657467
student2267;student8118;Original-Original;TSN;z5z1;TSN;20.05054759898905
student1583;student7888;Original-Original;TSN;z5z1;TSN;20.0
student5154;student1531;Original-Original;TSN;z5z1;TSN;19.985412107950403
student6516;student8006;Original-Original;TSN;z5z1;TSN;19.978969505783386
student6267;student2371;Original-Original;TSN;z5z1;TSN;19.932998324958124
student4167;student5381;Original-Original;TSN;z5z1;TSN;19.9288256227758
student4100;student1531;Original-Original;TSN;z5z1;TSN;19.893428063943162
student8789;student8006;Original-Original;TSN;z5z1;TSN;19.87704918032787
student1579;student3568;Original-Original;TSN;z5z1;TSN;19.873532068654022
student4011;student1597;Original-Original;TSN;z5z1;TSN;19.859265050820955
student6267;student1531;Original-Original;TSN;z5z1;TSN;19.803600654664486
student4011;student3485;Original-Original;TSN;z5z1;TSN;19.791666666666664
student9443;student8560;Original-Original;TSN;z5z1;TSN;19.791666666666664
student8886;student1597;Original-Original;TSN;z5z1;TSN;19.78021978021978
student1424;student1597;Original-Original;TSN;z5z1;TSN;19.701492537313435
student1220;student1547;Original-Original;TSN;z5z1;TSN;19.657142857142855
student7255;student8665;Original-Original;TSN;z5z1;TSN;19.58041958041958
student6363;student8085;Original-Original;TSN;z5z1;TSN;19.572953736654807
student8665;student2664;Original-Original;TSN;z5z1;TSN;19.569471624266143
student9443;student1597;Original-Original;TSN;z5z1;TSN;19.553502694380292
student6267;student1597;Original-Original;TSN;z5z1;TSN;19.5046439628483
student4016;student1424;Original-Original;TSN;z5z1;TSN;19.502487562189057
student1583;student8789;Original-Original;TSN;z5z1;TSN;19.447779111644657
student4167;student8665;Original-Original;TSN;z5z1;TSN;19.444444444444446
student1220;student1424;Original-Original;TSN;z5z1;TSN;19.441571871768357
student1551;student6774;Original-Original;TSN;z5z1;TSN;19.4331983805668
student9451;student8886;Original-Original;TSN;z5z1;TSN;19.40828402366864
student4167;student4110;Original-Original;TSN;z5z1;TSN;19.375
student8560;student5170;Original-Original;TSN;z5z1;TSN;19.374523264683447
student1583;student9160;Original-Original;TSN;z5z1;TSN;19.333333333333332
student1583;student2267;Original-Original;TSN;z5z1;TSN;19.289340101522843
student1583;student3350;Original-Original;TSN;z5z1;TSN;19.289340101522843
student4011;student2664;Original-Original;TSN;z5z1;TSN;19.281332164767747
student7888;student4412;Original-Original;TSN;z5z1;TSN;19.25925925925926
student1220;student9443;Original-Original;TSN;z5z1;TSN;19.222462203023756
student6516;student2371;Original-Original;TSN;z5z1;TSN;19.19850885368127
student8705;student8886;Original-Original;TSN;z5z1;TSN;19.18081918081918
student8412;student6267;Original-Original;TSN;z5z1;TSN;19.1512513601741
student6267;student1424;Original-Original;TSN;z5z1;TSN;19.11764705882353
student4011;student3568;Original-Original;TSN;z5z1;TSN;19.074074074074073
student1547;student8886;Original-Original;TSN;z5z1;TSN;19.018404907975462
student2035;student4016;Original-Original;TSN;z5z1;TSN;18.99592944369064
student4628;student1531;Original-Original;TSN;z5z1;TSN;18.887908208296558
student9451;student8665;Original-Original;TSN;z5z1;TSN;18.87824897400821
student4100;student8560;Original-Original;TSN;z5z1;TSN;18.875119161105815
student1531;student1597;Original-Original;TSN;z5z1;TSN;18.860244233378562
student6267;student8006;Original-Original;TSN;z5z1;TSN;18.84328358208955
student1424;student8118;Original-Original;TSN;z5z1;TSN;18.829516539440203
student1583;student6363;Original-Original;TSN;z5z1;TSN;18.826135105204873
student7255;student4628;Original-Original;TSN;z5z1;TSN;18.733509234828496
student8886;student5829;Original-Original;TSN;z5z1;TSN;18.7012987012987
student4110;student2035;Original-Original;TSN;z5z1;TSN;18.650793650793652
student4011;student5829;Original-Original;TSN;z5z1;TSN;18.620689655172416
student6516;student5170;Original-Original;TSN;z5z1;TSN;18.617511520737327
student6267;student8085;Original-Original;TSN;z5z1;TSN;18.608695652173914
student4011;student5170;Original-Original;TSN;z5z1;TSN;18.608549874266554
student4100;student1551;Original-Original;TSN;z5z1;TSN;18.51851851851852
student8789;student1551;Original-Original;TSN;z5z1;TSN;18.51851851851852
student1597;student8288;Original-Original;TSN;z5z1;TSN;18.494897959183675
student6363;student2664;Original-Original;TSN;z5z1;TSN;18.439716312056735
student9160;student3568;Original-Original;TSN;z5z1;TSN;18.421052631578945
student1547;student5287;Original-Original;TSN;z5z1;TSN;18.421052631578945
student8705;student5829;Original-Original;TSN;z5z1;TSN;18.40277777777778
student6790;student4011;Original-Original;TSN;z5z1;TSN;18.33137485311398
student8886;student8118;Original-Original;TSN;z5z1;TSN;18.328840970350406
student6363;student5536;Original-Original;TSN;z5z1;TSN;18.32460732984293
student8412;student1583;Original-Original;TSN;z5z1;TSN;18.316831683168317
student9160;student2664;Original-Original;TSN;z5z1;TSN;18.31111111111111
student6516;student9081;Original-Original;TSN;z5z1;TSN;18.268315889628926
student2371;student5170;Original-Original;TSN;z5z1;TSN;18.235294117647058
student4100;student1547;Original-Original;TSN;z5z1;TSN;18.22222222222222
student4011;student9443;Original-Original;TSN;z5z1;TSN;18.181818181818183
student4100;student5287;Original-Original;TSN;z5z1;TSN;18.162393162393162
student5170;student1597;Original-Original;TSN;z5z1;TSN;18.106995884773664
student4167;student7255;Original-Original;TSN;z5z1;TSN;18.058690744920995
student8665;student1547;Original-Original;TSN;z5z1;TSN;18.055555555555554
student8886;student8006;Original-Original;TSN;z5z1;TSN;18.026565464895636
student4110;student8665;Original-Original;TSN;z5z1;TSN;17.905405405405407
student8006;student2664;Original-Original;TSN;z5z1;TSN;17.875210792580102
student5829;student8288;Original-Original;TSN;z5z1;TSN;17.805383022774325
student6516;student7888;Original-Original;TSN;z5z1;TSN;17.727272727272727
student9160;student8288;Original-Original;TSN;z5z1;TSN;17.715617715617714
student1424;student9081;Original-Original;TSN;z5z1;TSN;17.704918032786885
student4412;student1597;Original-Original;TSN;z5z1;TSN;17.66268260292165
student7255;student1597;Original-Original;TSN;z5z1;TSN;17.65241128298453
student8789;student1547;Original-Original;TSN;z5z1;TSN;17.555555555555554
student8665;student6516;Original-Original;TSN;z5z1;TSN;17.53494282083863
student4100;student9160;Original-Original;TSN;z5z1;TSN;17.48633879781421
student4167;student8412;Original-Original;TSN;z5z1;TSN;17.475728155339805
student8705;student1597;Original-Original;TSN;z5z1;TSN;17.466561762391816
student1547;student1424;Original-Original;TSN;z5z1;TSN;17.43295019157088
student8789;student3350;Original-Original;TSN;z5z1;TSN;17.4
student8789;student8288;Original-Original;TSN;z5z1;TSN;17.37704918032787
student5381;student6516;Original-Original;TSN;z5z1;TSN;17.375886524822697
student5381;student8665;Original-Original;TSN;z5z1;TSN;17.359855334538878
student5381;student8789;Original-Original;TSN;z5z1;TSN;17.31748726655348
student4628;student1597;Original-Original;TSN;z5z1;TSN;17.290108063175396
student8789;student8886;Original-Original;TSN;z5z1;TSN;17.278617710583152
student2664;student2371;Original-Original;TSN;z5z1;TSN;17.2782874617737
