first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student9160;student1579;Original-Original;SMM;z5z1;SMM;32.581453634085214
student4628;student8560;Original-Original;SMM;z5z1;SMM;32.4459234608985
student4100;student6267;Original-Original;SMM;z5z1;SMM;32.39289446185998
student6516;student5154;Original-Original;SMM;z5z1;SMM;32.38792314730101
student4016;plag-student4016;Plag-Original;SMM;z5z1;SMM;32.31850117096019
student8412;student1424;Original-Original;SMM;z5z1;SMM;32.30452674897119
student6516;student1424;Original-Original;SMM;z5z1;SMM;32.093933463796475
student8412;student9443;Original-Original;SMM;z5z1;SMM;32.093517534537725
student3568;student1597;Original-Original;SMM;z5z1;SMM;32.04708960104644
student7255;student1583;Original-Original;SMM;z5z1;SMM;31.967213114754102
student8705;student3568;Original-Original;SMM;z5z1;SMM;31.936758893280633
student9160;student4412;Original-Original;SMM;z5z1;SMM;31.877729257641924
student1579;student3568;Original-Original;SMM;z5z1;SMM;31.863882443928848
student8705;student9160;Original-Original;SMM;z5z1;SMM;31.853785900783286
student4016;student9160;Original-Original;SMM;z5z1;SMM;31.822386679000925
student8665;student6516;Original-Original;SMM;z5z1;SMM;31.746031746031743
student4100;student9443;Original-Original;SMM;z5z1;SMM;31.64426059979317
student5381;student7255;Original-Original;SMM;z5z1;SMM;31.643002028397564
student9451;student8886;Original-Original;SMM;z5z1;SMM;31.492361927144536
student4011;student5170;Original-Original;SMM;z5z1;SMM;31.45720894371627
student8665;student8006;Original-Original;SMM;z5z1;SMM;31.44016227180527
student2664;student5829;Original-Original;SMM;z5z1;SMM;31.37809187279152
student6516;student5287;Original-Original;SMM;z5z1;SMM;30.89770354906054
student5961;plag-student5961;Plag-Original;SMM;z5z1;SMM;30.781758957654727
student2035;student9160;Original-Original;SMM;z5z1;SMM;30.76923076923077
student8560;student8288;Original-Original;SMM;z5z1;SMM;30.531271015467382
student9443;plag-student9443;Plag-Original;SMM;z5z1;SMM;30.285381479324403
student8886;student2664;Original-Original;SMM;z5z1;SMM;30.27754415475189
student4628;student3568;Original-Original;SMM;z5z1;SMM;30.267558528428097
student8006;student3568;Original-Original;SMM;z5z1;SMM;30.219333874898457
student9443;student9160;Original-Original;SMM;z5z1;SMM;30.144404332129966
student9160;student5170;Original-Original;SMM;z5z1;SMM;30.115830115830118
student8705;student4011;Original-Original;SMM;z5z1;SMM;30.103806228373703
student6516;student1597;Original-Original;SMM;z5z1;SMM;30.084420567920183
student1583;student1597;Original-Original;SMM;z5z1;SMM;30.063291139240505
student1424;student5154;Original-Original;SMM;z5z1;SMM;29.901960784313726
student4011;student2664;Original-Original;SMM;z5z1;SMM;29.843750000000004
student8560;student1597;Original-Original;SMM;z5z1;SMM;29.839228295819936
student9160;student3568;Original-Original;SMM;z5z1;SMM;29.777070063694268
student1583;student8789;Original-Original;SMM;z5z1;SMM;29.73621103117506
student6516;student9160;Original-Original;SMM;z5z1;SMM;29.65853658536585
student1583;student8560;Original-Original;SMM;z5z1;SMM;29.56989247311828
student1547;student1531;Original-Original;SMM;z5z1;SMM;29.462738301559792
student6516;student9443;Original-Original;SMM;z5z1;SMM;29.303278688524593
student5154;student3568;Original-Original;SMM;z5z1;SMM;29.293680297397767
student1579;student7090;Original-Original;SMM;z5z1;SMM;29.07303370786517
student9160;student5961;Original-Original;SMM;z5z1;SMM;29.004329004329005
student8412;student2371;Original-Original;SMM;z5z1;SMM;28.95927601809955
student1424;student5170;Original-Original;SMM;z5z1;SMM;28.834355828220858
student8886;student4011;Original-Original;SMM;z5z1;SMM;28.702851885924563
student2267;student3485;Original-Original;SMM;z5z1;SMM;28.690807799442897
student7888;student4412;Original-Original;SMM;z5z1;SMM;28.593389700230592
student8705;student5829;Original-Original;SMM;z5z1;SMM;28.57142857142857
student1583;student9443;Original-Original;SMM;z5z1;SMM;28.511087645195353
student1424;student1531;Original-Original;SMM;z5z1;SMM;28.504672897196258
student3568;student2664;Original-Original;SMM;z5z1;SMM;28.488372093023255
student7255;student6267;Original-Original;SMM;z5z1;SMM;28.437132784958873
student2664;student8288;Original-Original;SMM;z5z1;SMM;28.434065934065934
student8886;student1597;Original-Original;SMM;z5z1;SMM;28.38137472283814
student6516;student5829;Original-Original;SMM;z5z1;SMM;28.330522765598655
student6516;student8006;Original-Original;SMM;z5z1;SMM;28.31505483549352
student9160;student3485;Original-Original;SMM;z5z1;SMM;28.291948833709558
student1220;student8789;Original-Original;SMM;z5z1;SMM;28.23250296559905
student2035;student4011;Original-Original;SMM;z5z1;SMM;28.14498933901919
student1220;plag-student1220;Plag-Original;SMM;z5z1;SMM;28.14159292035398
student6516;student2371;Original-Original;SMM;z5z1;SMM;28.133453561767357
student8412;student1547;Original-Original;SMM;z5z1;SMM;28.07017543859649
student2035;student4628;Original-Original;SMM;z5z1;SMM;28.013777267508612
student8886;student8288;Original-Original;SMM;z5z1;SMM;27.91056283731688
student9451;student6267;Original-Original;SMM;z5z1;SMM;27.89598108747045
student2035;student4016;Original-Original;SMM;z5z1;SMM;27.77777777777778
student8560;student2664;Original-Original;SMM;z5z1;SMM;27.769784172661872
student4100;student5287;Original-Original;SMM;z5z1;SMM;27.724867724867725
student8886;student3568;Original-Original;SMM;z5z1;SMM;27.689741451209343
student1547;student8006;Original-Original;SMM;z5z1;SMM;27.66798418972332
student1220;student8665;Original-Original;SMM;z5z1;SMM;27.55344418052256
student8705;student5961;Original-Original;SMM;z5z1;SMM;27.530954115076472
student6267;student9443;Original-Original;SMM;z5z1;SMM;27.507163323782237
student9160;student2664;Original-Original;SMM;z5z1;SMM;27.488151658767773
student6516;student2664;Original-Original;SMM;z5z1;SMM;27.47826086956522
student6267;student8006;Original-Original;SMM;z5z1;SMM;27.46212121212121
student2371;plag-student2371;Plag-Original;SMM;z5z1;SMM;27.265100671140942
student1551;student8085;Original-Original;SMM;z5z1;SMM;27.241379310344826
student9443;student5536;Original-Original;SMM;z5z1;SMM;27.104377104377104
student3568;student5961;Original-Original;SMM;z5z1;SMM;27.093260721579306
student8705;student8118;Original-Original;SMM;z5z1;SMM;27.048528241845666
student4011;student1597;Original-Original;SMM;z5z1;SMM;27.030812324929972
student4167;student7255;Original-Original;SMM;z5z1;SMM;26.991150442477874
student9160;student7090;Original-Original;SMM;z5z1;SMM;26.97126013264554
student4167;student9451;Original-Original;SMM;z5z1;SMM;26.956521739130434
student5287;student8705;Original-Original;SMM;z5z1;SMM;26.94106641721235
student2664;student5170;Original-Original;SMM;z5z1;SMM;26.93649685973482
student1424;student3568;Original-Original;SMM;z5z1;SMM;26.901521216973578
student6774;student2371;Original-Original;SMM;z5z1;SMM;26.79022746419545
student8705;student3485;Original-Original;SMM;z5z1;SMM;26.70667666916729
student6516;student8886;Original-Original;SMM;z5z1;SMM;26.680455015511896
student4167;student4110;Original-Original;SMM;z5z1;SMM;26.543209876543212
student2267;student5170;Original-Original;SMM;z5z1;SMM;26.48532569792412
student4628;student5829;Original-Original;SMM;z5z1;SMM;26.45418326693227
student6516;student9081;Original-Original;SMM;z5z1;SMM;26.399331662489555
student5829;student3485;Original-Original;SMM;z5z1;SMM;26.392572944297083
student8085;student9081;Original-Original;SMM;z5z1;SMM;26.367461430575034
student8665;student6774;Original-Original;SMM;z5z1;SMM;26.364572605561275
student3568;plag-student3568;Plag-Original;SMM;z5z1;SMM;26.362366092221706
student5287;student5829;Original-Original;SMM;z5z1;SMM;26.34146341463415
student4412;plag-student4412;Plag-Original;SMM;z5z1;SMM;26.333457665050354
student6267;student4412;Original-Original;SMM;z5z1;SMM;26.327599102468213
student4011;student8560;Original-Original;SMM;z5z1;SMM;26.31993695823483
student4628;student1579;Original-Original;SMM;z5z1;SMM;26.25550660792951
student6516;student5961;Original-Original;SMM;z5z1;SMM;26.25298329355609
student1583;student1424;Original-Original;SMM;z5z1;SMM;26.246185147507628
student8560;student5170;Original-Original;SMM;z5z1;SMM;26.20882971268395
student8705;student1579;Original-Original;SMM;z5z1;SMM;26.146010186757216
student6267;student1531;Original-Original;SMM;z5z1;SMM;26.115702479338843
student1547;student3350;Original-Original;SMM;z5z1;SMM;26.061776061776058
student1583;student9160;Original-Original;SMM;z5z1;SMM;25.98984771573604
student6410;student1531;Original-Original;SMM;z5z1;SMM;25.987841945288753
student9081;plag-student9081;Plag-Original;SMM;z5z1;SMM;25.947767481044647
student5287;student4011;Original-Original;SMM;z5z1;SMM;25.919117647058826
student6516;student1551;Original-Original;SMM;z5z1;SMM;25.902335456475583
student4011;student2267;Original-Original;SMM;z5z1;SMM;25.857940941739827
student1583;student8288;Original-Original;SMM;z5z1;SMM;25.849212924606462
student9451;student8789;Original-Original;SMM;z5z1;SMM;25.84692597239649
student8789;student8288;Original-Original;SMM;z5z1;SMM;25.81726739312657
student2267;student9081;Original-Original;SMM;z5z1;SMM;25.811001410437235
student4100;student8412;Original-Original;SMM;z5z1;SMM;25.791324736225086
student1579;student3485;Original-Original;SMM;z5z1;SMM;25.745454545454542
student8118;student5829;Original-Original;SMM;z5z1;SMM;25.712300208478112
student8886;student9160;Original-Original;SMM;z5z1;SMM;25.71166207529844
student1424;student1597;Original-Original;SMM;z5z1;SMM;25.655563430191354
student7255;student9451;Original-Original;SMM;z5z1;SMM;25.64102564102564
student8118;student5961;Original-Original;SMM;z5z1;SMM;25.617078052034692
student6516;student2267;Original-Original;SMM;z5z1;SMM;25.59576345984113
student1220;student6516;Original-Original;SMM;z5z1;SMM;25.57603686635945
student6516;student4016;Original-Original;SMM;z5z1;SMM;25.523012552301257
student2267;student8560;Original-Original;SMM;z5z1;SMM;25.491624180626367
student5381;student8789;Original-Original;SMM;z5z1;SMM;25.49019607843137
student8789;student3568;Original-Original;SMM;z5z1;SMM;25.461254612546124
student4167;student8789;Original-Original;SMM;z5z1;SMM;25.454545454545453
student5170;student3485;Original-Original;SMM;z5z1;SMM;25.449700199866754
