first;second;tupleType;plagType;plagTypeGroup;tool;similarity
subm135;subm196;Original-Original;SMM;Progpedia19;SMM;10.782608695652174
subm44;subm156;Original-Original;SMM;Progpedia19;SMM;10.778443113772456
subm100;subm193;Original-Original;SMM;Progpedia19;SMM;10.655737704918032
subm33;subm191;Original-Original;SMM;Progpedia19;SMM;10.650887573964498
subm95;subm129;Original-Original;SMM;Progpedia19;SMM;10.547667342799189
subm147;plag-subm147;Plag-Original;SMM;Progpedia19;SMM;10.315186246418339
subm191;subm109;Original-Original;SMM;Progpedia19;SMM;10.263157894736842
subm5;subm198;Original-Original;SMM;Progpedia19;SMM;10.230179028132993
subm201;subm196;Original-Original;SMM;Progpedia19;SMM;10.163339382940109
subm130;plag-subm130;Plag-Original;SMM;Progpedia19;SMM;9.63855421686747
subm198;subm183;Original-Original;SMM;Progpedia19;SMM;9.523809523809524
subm193;subm183;Original-Original;SMM;Progpedia19;SMM;9.32642487046632
subm0;subm129;Original-Original;SMM;Progpedia19;SMM;9.324009324009324
subm95;subm136;Original-Original;SMM;Progpedia19;SMM;9.026128266033254
subm115;subm156;Original-Original;SMM;Progpedia19;SMM;8.982035928143713
subm5;subm183;Original-Original;SMM;Progpedia19;SMM;8.977556109725686
subm129;subm196;Original-Original;SMM;Progpedia19;SMM;8.915304606240714
subm147;subm135;Original-Original;SMM;Progpedia19;SMM;8.902077151335313
subm193;subm129;Original-Original;SMM;Progpedia19;SMM;8.88888888888889
subm44;subm198;Original-Original;SMM;Progpedia19;SMM;8.791208791208792
subm100;subm13;Original-Original;SMM;Progpedia19;SMM;8.530805687203792
subm13;subm115;Original-Original;SMM;Progpedia19;SMM;8.304498269896193
subm100;subm5;Original-Original;SMM;Progpedia19;SMM;8.30188679245283
subm0;subm201;Original-Original;SMM;Progpedia19;SMM;8.201892744479496
subm33;subm201;Original-Original;SMM;Progpedia19;SMM;7.971014492753622
subm198;subm109;Original-Original;SMM;Progpedia19;SMM;7.967032967032966
subm130;subm193;Original-Original;SMM;Progpedia19;SMM;7.81758957654723
subm31;subm147;Original-Original;SMM;Progpedia19;SMM;7.751937984496124
subm116;subm196;Original-Original;SMM;Progpedia19;SMM;7.722007722007722
subm33;subm156;Original-Original;SMM;Progpedia19;SMM;7.719298245614035
subm130;subm156;Original-Original;SMM;Progpedia19;SMM;7.717041800643088
subm100;subm0;Original-Original;SMM;Progpedia19;SMM;7.6923076923076925
subm31;subm95;Original-Original;SMM;Progpedia19;SMM;7.59493670886076
subm33;subm13;Original-Original;SMM;Progpedia19;SMM;7.5
subm130;subm5;Original-Original;SMM;Progpedia19;SMM;7.453416149068323
subm130;subm116;Original-Original;SMM;Progpedia19;SMM;7.434944237918216
subm0;subm40;Original-Original;SMM;Progpedia19;SMM;7.366482504604052
subm33;subm115;Original-Original;SMM;Progpedia19;SMM;7.228915662650602
subm13;subm147;Original-Original;SMM;Progpedia19;SMM;7.2202166064981945
subm33;subm147;Original-Original;SMM;Progpedia19;SMM;7.171314741035857
subm130;subm95;Original-Original;SMM;Progpedia19;SMM;7.164179104477612
subm97;subm136;Original-Original;SMM;Progpedia19;SMM;7.103825136612022
subm40;subm109;Original-Original;SMM;Progpedia19;SMM;7.043756670224119
subm13;subm195;Original-Original;SMM;Progpedia19;SMM;6.993006993006993
subm13;subm97;Original-Original;SMM;Progpedia19;SMM;6.896551724137931
subm116;subm183;Original-Original;SMM;Progpedia19;SMM;6.896551724137931
subm31;subm97;Original-Original;SMM;Progpedia19;SMM;6.844106463878327
subm0;subm193;Original-Original;SMM;Progpedia19;SMM;6.832298136645963
subm129;subm109;Original-Original;SMM;Progpedia19;SMM;6.829268292682928
subm195;subm95;Original-Original;SMM;Progpedia19;SMM;6.760563380281689
subm33;subm5;Original-Original;SMM;Progpedia19;SMM;6.756756756756757
subm147;subm44;Original-Original;SMM;Progpedia19;SMM;6.666666666666667
subm0;subm195;Original-Original;SMM;Progpedia19;SMM;6.64451827242525
subm156;subm188;Original-Original;SMM;Progpedia19;SMM;6.6115702479338845
subm116;subm193;Original-Original;SMM;Progpedia19;SMM;6.451612903225806
subm195;subm136;Original-Original;SMM;Progpedia19;SMM;6.451612903225806
subm156;subm196;Original-Original;SMM;Progpedia19;SMM;6.428571428571428
subm115;subm44;Original-Original;SMM;Progpedia19;SMM;6.41025641025641
subm147;subm95;Original-Original;SMM;Progpedia19;SMM;6.358381502890173
subm201;subm40;Original-Original;SMM;Progpedia19;SMM;6.239168110918544
subm13;subm44;Original-Original;SMM;Progpedia19;SMM;6.228373702422145
subm191;subm196;Original-Original;SMM;Progpedia19;SMM;6.199021207177815
subm193;subm40;Original-Original;SMM;Progpedia19;SMM;6.185567010309279
subm0;subm198;Original-Original;SMM;Progpedia19;SMM;6.179775280898876
subm156;subm183;Original-Original;SMM;Progpedia19;SMM;6.153846153846154
subm116;subm135;Original-Original;SMM;Progpedia19;SMM;6.079027355623101
subm31;subm188;Original-Original;SMM;Progpedia19;SMM;6.0200668896321075
subm129;subm40;Original-Original;SMM;Progpedia19;SMM;6.008583690987124
subm13;subm95;Original-Original;SMM;Progpedia19;SMM;5.970149253731343
subm31;subm129;Original-Original;SMM;Progpedia19;SMM;5.9259259259259265
subm115;subm97;Original-Original;SMM;Progpedia19;SMM;5.921052631578947
subm13;subm183;Original-Original;SMM;Progpedia19;SMM;5.797101449275362
subm116;subm156;Original-Original;SMM;Progpedia19;SMM;5.7324840764331215
subm100;subm191;Original-Original;SMM;Progpedia19;SMM;5.678233438485805
subm156;subm109;Original-Original;SMM;Progpedia19;SMM;5.657708628005658
subm193;subm136;Original-Original;SMM;Progpedia19;SMM;5.597964376590331
subm195;subm129;Original-Original;SMM;Progpedia19;SMM;5.56844547563805
subm115;subm109;Original-Original;SMM;Progpedia19;SMM;5.547445255474453
subm0;subm156;Original-Original;SMM;Progpedia19;SMM;5.521472392638037
subm147;subm188;Original-Original;SMM;Progpedia19;SMM;5.47112462006079
subm147;subm191;Original-Original;SMM;Progpedia19;SMM;5.449591280653951
subm135;subm183;Original-Original;SMM;Progpedia19;SMM;5.432098765432099
subm188;subm135;Original-Original;SMM;Progpedia19;SMM;5.3908355795148255
subm0;subm5;Original-Original;SMM;Progpedia19;SMM;5.341246290801187
subm115;subm136;Original-Original;SMM;Progpedia19;SMM;5.333333333333334
subm116;subm198;Original-Original;SMM;Progpedia19;SMM;5.325443786982249
subm130;subm198;Original-Original;SMM;Progpedia19;SMM;5.278592375366569
subm195;subm135;Original-Original;SMM;Progpedia19;SMM;5.202312138728324
subm201;subm156;Original-Original;SMM;Progpedia19;SMM;5.187319884726225
subm147;subm196;Original-Original;SMM;Progpedia19;SMM;5.138339920948617
subm5;subm95;Original-Original;SMM;Progpedia19;SMM;5.115089514066496
subm13;subm136;Original-Original;SMM;Progpedia19;SMM;5.113636363636364
subm193;subm188;Original-Original;SMM;Progpedia19;SMM;5.013927576601671
subm201;subm95;Original-Original;SMM;Progpedia19;SMM;4.972375690607735
subm130;subm191;Original-Original;SMM;Progpedia19;SMM;4.945054945054945
subm156;subm5;Original-Original;SMM;Progpedia19;SMM;4.904632152588556
subm0;subm136;Original-Original;SMM;Progpedia19;SMM;4.904632152588556
subm188;subm5;Original-Original;SMM;Progpedia19;SMM;4.81283422459893
subm100;subm129;Original-Original;SMM;Progpedia19;SMM;4.774535809018567
subm156;subm129;Original-Original;SMM;Progpedia19;SMM;4.690831556503198
subm195;subm191;Original-Original;SMM;Progpedia19;SMM;4.6875
subm188;subm95;Original-Original;SMM;Progpedia19;SMM;4.651162790697675
subm188;subm183;Original-Original;SMM;Progpedia19;SMM;4.615384615384616
subm188;subm198;Original-Original;SMM;Progpedia19;SMM;4.580152671755725
subm193;subm191;Original-Original;SMM;Progpedia19;SMM;4.444444444444445
subm196;subm40;Original-Original;SMM;Progpedia19;SMM;4.30379746835443
subm135;subm191;Original-Original;SMM;Progpedia19;SMM;4.245283018867925
