first;second;tupleType;plagType;plagTypeGroup;tool;similarity
student5829;student8789;Original-Original;Both;z5z5;Both;0.0
student8089;student9081;Original-Original;Both;z5z5;Both;0.0
student8089;student3485;Original-Original;Both;z5z5;Both;0.0
student8089;student3542;Original-Original;Both;z5z5;Both;0.0
student8089;student2371;Original-Original;Both;z5z5;Both;0.0
student8089;student1547;Original-Original;Both;z5z5;Both;0.0
student8089;student8412;Original-Original;Both;z5z5;Both;0.0
student8089;student8576;Original-Original;Both;z5z5;Both;0.0
student8089;student4261;Original-Original;Both;z5z5;Both;0.0
student8089;student1649;Original-Original;Both;z5z5;Both;0.0
student5829;student8089;Original-Original;Both;z5z5;Both;0.0
